timestep,episodic_return
1000,0.0
2001,0.0
3002,9.934220181124497
4003,0.0
5004,0.0
6005,0.0
7006,0.0
8007,4.593361934332394
9008,8.96209100287324
10009,0.0
11010,0.0
12011,0.0
13012,0.0
14013,0.0
15014,0.0
16015,0.0
17016,0.0
18017,0.0
19018,0.0
20019,0.0
21020,0.0
22021,0.0
23022,0.0
24023,10.923355626656608
25024,0.0
26025,0.0
27026,0.0
28027,0.0
29028,0.0
30029,0.0
31030,0.0
32031,0.0
33032,0.0
34033,0.0
35034,0.0
36035,0.0
37036,0.0
38037,5.36802051588333
39038,0.0
40039,0.0
41040,0.0
42041,0.0
43042,0.0
44043,0.0
45044,0.0
46045,0.0
47046,0.0
48047,0.0
49048,0.0
50049,6.0745741701799565
51050,0.0
52051,0.0
53052,0.0
54053,0.0
55054,0.0
56055,0.0
57056,0.0
58057,0.0
59058,0.0
60059,0.0
61060,0.0
62061,0.0
63062,0.0
64063,0.0
65064,0.0
66065,0.0
67066,0.0
68067,0.0
69068,0.0
70069,0.0
71070,0.0
72071,0.0
73072,0.0
74073,0.0
75074,0.0
76075,12.549218559636497
77076,0.0
78077,0.0
79078,0.0
80079,0.0
81080,0.0
82081,0.0
83082,9.827894668084488
84083,0.0
85084,0.0
86085,0.0
87086,0.0
88087,0.0
89088,0.0
90089,13.581303822558883
91090,0.0
92091,0.0
93092,0.0
94093,20.916731238434703
95094,0.0
96095,0.0
97096,0.0
98097,0.0
99098,0.0
100099,0.0
101100,0.0
102101,0.0
103102,0.0
104103,0.0
105104,0.0
106105,0.0
107106,0.0
108107,0.0
109108,0.0
110109,0.0
111110,0.0
112111,0.0
113112,0.0
114113,0.0
115114,0.0
116115,0.0
117116,0.0
118117,0.0
119118,0.0
120119,0.0
121120,0.0
122121,0.0
123122,0.0
124123,0.0
125124,0.0
126125,0.0
127126,0.0
128127,0.0
129128,0.0
130129,0.0
131130,0.0
132131,0.0
133132,0.0
134133,0.0
135134,14.406367392774177
136135,0.0
137136,0.0
138137,0.0
139138,0.0
140139,0.0
141140,0.0
142141,0.0
143142,12.088352391475421
144143,0.0
145144,0.0
146145,0.0
147146,0.0
148147,0.0
149148,19.797113839916424
150149,0.0
151150,0.0
152151,0.0
153152,0.0
154153,6.331871778587243
155154,0.0
156155,0.0
157156,0.0
158157,0.0
159158,0.0
160159,0.0
161160,0.0
162161,0.0
163162,0.0
164163,0.0
165164,0.0
166165,0.0
167166,0.0
168167,0.0
169168,6.292641111814282
170169,0.0
171170,0.0
172171,0.0
173172,0.0
174173,0.0
175174,0.0
176175,0.0
177176,0.0
178177,2.728147238284885
179178,0.0
180179,5.471091956125644
181180,0.0
182181,0.0
183182,0.0
184183,0.0
185184,0.0
186185,0.0
187186,0.0
188187,0.0
189188,0.0
190189,0.0
191190,0.0
192191,13.562403034695544
193192,0.0
194193,0.0
195194,0.0
196195,0.0
197196,0.0
198197,0.0
199198,0.0
200199,0.0
201200,0.0
202201,0.0
203202,2.7236561877084915
204203,0.0
205204,10.833130034527047
206205,0.0
207206,0.0
208207,0.0
209208,0.0
210209,0.0
211210,0.0
212211,16.266038484874702
213212,0.0
214213,25.19429027908109
215214,0.0
216215,0.0
217216,5.45849131096729
218217,12.930170910605833
219218,0.0
220219,0.0
221220,0.0
222221,14.499447404535703
223222,0.0
224223,0.0
225224,0.0
226225,0.0
227226,0.0
228227,0.0
229228,0.0
230229,18.967215761521842
231230,0.0
232231,0.0
233232,0.0
234233,13.640578997453044
235234,11.7117470147681
236235,5.332947645691015
237236,0.0
238237,11.627561067056853
239238,0.0
240239,0.0
241240,0.0
242241,0.0
243242,0.0
244243,0.0
245244,0.0
246245,0.0
247246,0.0
248247,0.0
249248,0.0
250249,2.788288821237387
251250,0.0
252251,18.947665423010168
253252,0.0
254253,0.0
255254,9.0032586113641
256255,0.0
257256,0.0
258257,0.0
259258,0.0
260259,0.0
261260,0.0
262261,0.0
263262,0.0
264263,0.0
265264,13.44764640753572
266265,0.0
267266,0.0
268267,0.0
269268,0.0
270269,15.825162557171188
271270,0.0
272271,0.0
273272,16.39940938970082
274273,0.0
275274,18.08107090636899
276275,0.0
277276,0.0
278277,0.0
279278,14.488039001593494
280279,0.0
281280,0.0
282281,0.0
283282,0.0
284283,0.0
285284,0.0
286285,0.0
287286,0.0
288287,0.0
289288,0.0
290289,0.0
291290,0.0
292291,0.0
293292,0.0
294293,0.0
295294,0.0
296295,0.0
297296,0.0
298297,0.0
299298,0.0
300299,0.0
301300,36.91581455229909
302301,0.0
303302,0.0
304303,0.0
305304,0.0
306305,19.148675148583408
307306,0.0
308307,0.0
309308,10.905797183261065
310309,0.0
311310,0.0
312311,10.606683401794083
313312,0.0
314313,0.0
315314,0.0
316315,7.8682652173629535
317316,0.0
318317,0.0
319318,0.0
320319,1.8018699193099899
321320,0.0
322321,0.0
323322,0.0
324323,0.0
325324,0.0
326325,12.716865355087474
327326,0.0
328327,0.0
329328,0.0
330329,0.0
331330,0.0
332331,0.0
333332,0.0
334333,0.0
335334,17.246077598985234
336335,0.0
337336,5.49328701421781
338337,0.0
339338,0.0
340339,0.0
341340,0.0
342341,0.0
343342,0.0
344343,0.0
345344,0.0
346345,10.810215817120627
347346,0.0
348347,0.0
349348,0.0
350349,13.47086227769948
351350,0.0
352351,0.0
353352,10.947488350676252
354353,5.525215275231804
355354,0.0
356355,0.0
357356,32.112969089262904
358357,13.56878974169704
359358,0.0
360359,0.0
361360,0.0
362361,0.0
363362,5.527551551552179
364363,0.0
365364,0.0
366365,0.0
367366,0.0
368367,25.300574336303065
369368,12.608900430695636
370369,0.0
371370,0.0
372371,0.0
373372,0.0
374373,0.0
375374,0.0
376375,0.0
377376,14.475587365190275
378377,0.0
379378,0.0
380379,0.0
381380,14.63754565366543
382381,0.0
383382,0.0
384383,0.0
385384,21.765912834970596
386385,0.0
387386,24.596961534260974
388387,0.0
389388,27.039874325174562
390389,0.0
391390,0.0
392391,0.0
393392,0.0
394393,0.0
395394,0.0
396395,0.0
397396,0.0
398397,5.382028061364566
399398,0.0
400399,0.0
401400,0.0
402401,0.0
403402,0.0
404403,0.0
405404,0.0
406405,0.0
407406,7.276837837092553
408407,4.419084307112582
409408,8.999173645525067
410409,0.0
411410,0.0
412411,0.0
413412,11.89408009463515
414413,16.146612960707948
415414,0.0
416415,0.0
417416,0.0
418417,0.0
419418,0.0
420419,22.291246828144075
421420,0.0
422421,0.0
423422,0.0
424423,0.0
425424,0.0
426425,3.733265499798344
427426,0.0
428427,0.0
429428,0.0
430429,0.0
431430,0.0
432431,0.0
433432,0.0
434433,15.294358783086752
435434,0.0
436435,0.0
437436,31.492637842810677
438437,0.0
439438,0.0
440439,0.0
441440,0.0
442441,0.0
443442,0.0
444443,21.485245184332424
445444,25.998696620507953
446445,0.0
447446,0.0
448447,0.0
449448,0.0
450449,0.0
451450,0.0
452451,0.0
453452,0.0
454453,0.0
455454,0.0
456455,0.0
457456,0.0
458457,0.0
459458,0.0
460459,0.0
461460,0.0
462461,11.865908768279237
463462,13.46284145609151
464463,3.4722005897292005
465464,0.0
466465,0.0
467466,0.0
468467,0.0
469468,0.0
470469,0.0
471470,0.0
472471,0.0
473472,0.0
474473,0.0
475474,16.26167519321305
476475,0.0
477476,0.0
478477,23.405171423272794
479478,0.0
480479,0.0
481480,0.0
482481,0.0
483482,0.0
484483,0.0
485484,0.0
486485,9.146266738973695
487486,23.54571258383806
488487,0.0
489488,0.0
490489,0.0
491490,0.0
492491,0.0
493492,0.0
494493,12.403676663511371
495494,0.0
496495,24.426954764503492
497496,4.5184688338818635
498497,0.0
499498,0.0
500499,0.0
501500,0.0
502501,0.0
503502,32.23123065870768
504503,0.0
505504,0.0
506505,0.0
507506,0.0
508507,0.0
509508,0.0
510509,11.800001877277756
511510,0.0
512511,0.0
513512,0.0
514513,0.0
515514,0.0
516515,0.0
517516,0.0
518517,0.0
519518,0.0
520519,18.88321368390952
521520,0.0
522521,0.0
523522,0.0
524523,0.0
525524,0.0
526525,0.0
527526,0.0
528527,0.0
529528,0.0
530529,0.0
531530,0.0
532531,0.0
533532,27.20978407924074
534533,0.0
535534,0.0
536535,0.0
537536,15.197515271595448
538537,7.404578011252936
539538,0.0
540539,0.0
541540,0.0
542541,0.0
543542,19.156852854843986
544543,0.0
545544,0.0
546545,0.0
547546,15.454925239698559
548547,0.0
549548,0.0
550549,0.0
551550,0.0
552551,0.0
553552,14.670651045711809
554553,0.0
555554,0.0
556555,0.0
557556,24.22239981187082
558557,0.0
559558,0.0
560559,0.0
561560,4.666266409219826
562561,0.0
563562,0.0
564563,0.0
565564,0.0
566565,0.0
567566,0.0
568567,22.512655941558677
569568,8.24592599857441
570569,0.0
571570,0.0
572571,0.0
573572,43.02187894928901
574573,0.0
575574,0.0
576575,0.0
577576,0.8719317938149016
578577,0.0
579578,24.446123730155314
580579,0.0
581580,37.615213296446115
582581,0.0
583582,0.0
584583,21.413448359574566
585584,2.576527562831965
586585,0.0
587586,0.0
588587,0.0
589588,0.0
590589,0.0
591590,0.0
592591,0.0
593592,0.0
594593,5.409657883003423
595594,0.0
596595,0.0
597596,7.196882026573736
598597,0.0
599598,0.0
600599,11.954802744305743
601600,0.0
602601,0.0
603602,34.43514484308999
604603,16.508528004164788
605604,0.0
606605,0.0
607606,0.0
608607,0.0
609608,29.486820054764276
610609,0.0
